context,subject,predicate,object,date,wiki
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-AD3FC0AB-B387-410D-97B2-929C742C0B6A>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P1153>,<http://www.wikidata.org/entity/statement/Q57075410-9658C2E8-475D-4D06-94A4-E2E8C49293A9>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""vedeck\u00FD \u010Dl\u00E1nok""@sk",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@wuu",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-C90CC167-E1DA-4B18-930C-02D716A2BEF5>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-DF5BD3E1-2F4B-4A42-851A-CC4AC11FE4D8>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""articolo scientifico""@it",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-5916369F-14C1-43B8-8F29-417AFF8E18DF>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-C9CF884B-2182-44CF-B0EA-80B339F9B7C9>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""tieteellinen artikkeli""@fi",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P304>,<http://www.wikidata.org/entity/statement/Q100541859-5D81366E-B135-4C97-B9B7-8CC032D0C8BA>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-D7FC5A1C-6439-4D21-BC3E-47D11EBA03FC>,<http://www.wikidata.org/prop/qualifier/P1545>,"""11""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-8ECCDD23-E1C9-4B6F-ABE6-5DED8397840A>,<http://www.wikidata.org/prop/statement/P2093>,"""Di Maria Jiang""",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-84E95925-F668-447B-97F2-1A13A86F3FB9>,<http://www.wikidata.org/prop/statement/P108>,<http://www.wikidata.org/entity/Q7751188>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/direct/P496>,"""0000-0002-4461-6216""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A67D26AC-B5A3-46DB-A5C1-F290933720D0>,<http://www.wikidata.org/prop/statement/P698>,"""33004097""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-47D5070D-D1AE-4D3A-BE0B-0D8EDF8E45D3>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-9D2D2586-F72F-413F-A54D-F68643305E8A>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/c295c2300451432c281cb24585d9c1877810d6ce>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/prop/direct/P31>,<http://www.wikidata.org/entity/Q5>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-782732D9-303C-4ACD-9A45-C347F033EDF9>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-3534238D-2256-4873-83ED-1F09BE299948>,<http://www.wikidata.org/prop/statement/P2860>,<http://www.wikidata.org/entity/Q48564795>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-9D2D2586-F72F-413F-A54D-F68643305E8A>,<http://www.wikidata.org/prop/statement/P50>,<http://www.wikidata.org/entity/Q85692908>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-42428D10-F371-4914-90C9-9C77E3BAF9E0>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-D51DEDB3-1B2B-4E17-AD01-B7AF5AD801CF>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-3A55D8C7-2DA6-49F8-8628-333AE14C78CE>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@yue",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B0F2CEBE-D978-4F31-95DF-4AF64A605C50>,<http://www.wikidata.org/prop/qualifier/P582>,"""2001-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/direct/P108>,<http://www.wikidata.org/entity/Q1472358>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P1476>,<http://www.wikidata.org/entity/statement/Q100732071-41E40051-E1CE-45B2-9206-F5E2C1C01014>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-AD3FC0AB-B387-410D-97B2-929C742C0B6A>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d255cf27add761660cb6013325ce850210c4a2f4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P356>,"""10.1017/S0269889720000101""",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""\u10E1\u10D0\u10DB\u10D4\u10EA\u10DC\u10D8\u10D4\u10E0\u10DD \u10E1\u10E2\u10D0\u10E2\u10D8\u10D0""@ka",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""art\u00EDculu cient\u00EDficu""@ast",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-8AC921F6-9727-462C-AEAB-040EE6A69E94>,<http://www.wikidata.org/prop/qualifier/P1545>,"""21""",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-ADDFDF91-5185-4980-8542-9A3352035727>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""videnskabelig artikel udgivet 19. oktober 2020""@da",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-2E93C6E5-C996-446C-829E-1644ABF269D9>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/77ae6fbee21df7cf676e4d818cae723e09669de1>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/prop/P106>,<http://www.wikidata.org/entity/statement/Q85692908-3666C36E-BD69-4AD7-B1B8-FDFED9996B77>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P31>,<http://www.wikidata.org/entity/Q13442814>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-AD3FC0AB-B387-410D-97B2-929C742C0B6A>,<http://www.wikidata.org/prop/qualifier/value/P580>,<http://www.wikidata.org/value/e4feaf84dff082bd6fbae53c881faff6>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-C4CA20C1-C1AF-4443-A22A-179A58B79915>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh-my",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P478>,<http://www.wikidata.org/entity/statement/Q100413010-782732D9-303C-4ACD-9A45-C347F033EDF9>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-3534238D-2256-4873-83ED-1F09BE299948>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P1153>,<http://www.wikidata.org/entity/statement/Q57075410-F656CAAE-54F3-4C65-B56F-888C24B82F28>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-DEA16CD8-E8B5-4A0F-964D-6C1E75193C65>,<http://www.wikidata.org/prop/statement/P2093>,"""Osvaldo Espin-Garcia""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-47D5070D-D1AE-4D3A-BE0B-0D8EDF8E45D3>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P1153>,"""57194684276""",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/statement/Q89848268-77919DCD-6FDB-4BA0-B81E-4B0750EFC7E7>,<http://www.wikidata.org/prop/statement/P735>,<http://www.wikidata.org/entity/Q2260734>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-1FB15289-BB9A-46BE-BA28-BA1186A1A8CC>,<http://www.wikidata.org/prop/statement/P50>,<http://www.wikidata.org/entity/Q89848268>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P735>,<http://www.wikidata.org/entity/Q16275170>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://wikiba.se/ontology#statements>,"""32""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""artikull shkencor""@sq",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u0645\u0642\u0627\u0644\u0629 \u0639\u0644\u0645\u064A\u0629 \u0646\u0634\u0631\u062A \u0641\u064A \u0645\u0627\u0631\u0633 2020""@ar",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P856>,<http://www.wikidata.org/entity/statement/Q57075410-3588D9FC-E7C3-48B9-BA60-DF1322B34DE9>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-13D8342D-ECCD-4770-A423-5E142D932D5F>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""article cient\u00EDfic""@ca",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-E22E2678-B0AF-4BE4-9390-8D870DEBF018>,<http://www.wikidata.org/prop/qualifier/P1545>,"""8""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-42428D10-F371-4914-90C9-9C77E3BAF9E0>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-76249EE0-57C5-4BDD-AC2E-320E5D1EB27C>,<http://www.wikidata.org/prop/statement/value/P577>,<http://www.wikidata.org/value/7c5767afd63c0232a218f13eba29f204>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-1FB15289-BB9A-46BE-BA28-BA1186A1A8CC>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-2245A3EC-2C72-4E5C-8E39-97D92C17510F>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\uB144 \uB17C\uBB38""@ko",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P31>,<http://www.wikidata.org/entity/Q13442814>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-7BC18874-3529-45B8-9CB2-C25E27D7ED58>,<http://www.wikidata.org/prop/statement/P2093>,"""James Brierley""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-4EB961CD-C21B-48DD-9B47-9EB93C8E07C3>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-622CD61B-6BF7-4830-AE03-FCE9CB0B7924>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P31>,<http://www.wikidata.org/entity/statement/Q57075410-38D525EE-99B4-4A68-8DCE-68FD9F809355>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-45868E02-FC8D-4B45-99D2-CABBBFDB12BD>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-382710A6-A456-4C20-8E1B-EC72929FAC75>,<http://www.wikidata.org/prop/statement/P921>,<http://www.wikidata.org/entity/Q423762>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/prop/direct-normalized/P496>,<https://orcid.org/0000-0001-9109-7415>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-BED12150-D706-4D74-B284-D3FEA2D7664A>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://schema.org/description>,"""\u0570\u0565\u057F\u0561\u0566\u0578\u057F\u0578\u0572""@hy",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Hao-Wen Sim""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@wuu",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u05DE\u05D0\u05DE\u05E8 \u05DE\u05D3\u05E2\u05D9""@he",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""artigo cient\u00EDfico""@pt",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-A3D92386-DF88-4EBB-8AA1-C98F1E88B945>,<http://www.wikidata.org/prop/statement/P2093>,"""Savtaj Brar""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-2011B320-FA46-4B82-B6BC-88F79BFB4BF9>,<http://www.wikidata.org/prop/qualifier/P1545>,"""11""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-373DC6D3-3909-4590-8730-A013DDDEF91D>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P50>,<http://www.wikidata.org/entity/Q85692908>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-B17B6DF2-A90A-49BF-A128-C9BAB893C03E>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-AD3FC0AB-B387-410D-97B2-929C742C0B6A>,<http://www.wikidata.org/prop/statement/P108>,<http://www.wikidata.org/entity/Q1472358>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""article cient\u00EDfic""@ca",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-622CD61B-6BF7-4830-AE03-FCE9CB0B7924>,<http://www.wikidata.org/prop/statement/P2860>,<http://www.wikidata.org/entity/Q74687763>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-2011B320-FA46-4B82-B6BC-88F79BFB4BF9>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Geoffrey Liu""",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-BED12150-D706-4D74-B284-D3FEA2D7664A>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct/P2093>,"""Wentao Huang""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-006A1A08-F53D-4D32-B30B-57C9489153E8>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P698>,<http://www.wikidata.org/entity/statement/Q100732071-B17B6DF2-A90A-49BF-A128-C9BAB893C03E>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A2357319-94DC-493C-BC99-50352E5FC933>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/statement/Q85692908-915FE566-E65A-44BD-8DA8-7C36DC1BAC33>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P577>,<http://www.wikidata.org/entity/statement/Q100413010-05A7C949-C721-44D0-9E8E-7AAB4C000D4E>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-C9CF884B-2182-44CF-B0EA-80B339F9B7C9>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@zh-mo",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P2860>,<http://www.wikidata.org/entity/Q47593012>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-133FC68A-B2FE-41EF-AECF-EED6DFAC4840>,<http://www.wikidata.org/prop/statement/P356>,"""10.1017/S0269889720000101""",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Screening of Focused Compound Library Targeting Liver X Receptors in Pancreatic Cancer Identified Ligands with Inverse Agonist and Degrader Activity""@nl",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-15048ECE-880B-4282-8369-E171BDD33401>,<http://www.wikidata.org/prop/statement/P2860>,<http://www.wikidata.org/entity/Q56600694>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-DF5BD3E1-2F4B-4A42-851A-CC4AC11FE4D8>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-CABCAF8B-6BB9-4030-9E76-BAB5663E908A>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://schema.org/dateModified>,"""2021-07-07T01:13:31Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-335D246B-EC67-4FEF-9B78-F95DBA433612>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://wikiba.se/ontology#statements>,"""5""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://wikiba.se/ontology#identifiers>,"""2""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-3A55D8C7-2DA6-49F8-8628-333AE14C78CE>,<http://www.wikidata.org/prop/qualifier/P1545>,"""2""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-D02B3492-DD48-494F-B727-984EDE489AD9>,<http://www.wikidata.org/prop/qualifier/P1545>,"""15""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-3D74777A-E8F8-43C1-82DD-F9DC33F7AEB8>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-2210699F-D7CC-4E3F-80D7-0D43EBD344D4>,<http://www.wikidata.org/prop/statement/P921>,<http://www.wikidata.org/entity/Q415588>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-D0766E28-ADC3-4F7C-826F-8D499F9477CE>,<http://www.wikidata.org/prop/statement/P2798>,"""844873""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P2860>,<http://www.wikidata.org/entity/Q57318754>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-B17B6DF2-A90A-49BF-A128-C9BAB893C03E>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-CDEA3D58-FA07-4024-8C1F-149F160CDC8C>,<http://www.wikidata.org/prop/qualifier/value/P582>,<http://www.wikidata.org/value/1787cce2e37eae1c7c8cef5bef90f0ba>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://schema.org/description>,"""\u0997\u09AC\u09C7\u09B7\u0995""@bn",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-2245A3EC-2C72-4E5C-8E39-97D92C17510F>,<http://www.wikidata.org/prop/statement/P50>,<http://www.wikidata.org/entity/Q100413009>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-D7FC5A1C-6439-4D21-BC3E-47D11EBA03FC>,<http://www.wikidata.org/prop/statement/P50>,<http://www.wikidata.org/entity/Q57075410>,20220530,wikidata
